"","PMhd","diasFriday","diasMonday","diasSaturday","diasSunday","diasThursday","diasTuesday","diasWednesday","PMhd7","PMh1d","PMmax","CO","Temp","Hum","N","E","S","O","FECHA","HORA","CERRILLOS","INDEPENDENCIA","CONDES","ELBOSQUE","PARQUE","TALAGANTE","QUILICURA","PUDAHUEL","CERRONAVIA","LAFLORIDA","PUENTEALTO","hour"
"NA.1550",15,0,0,0,0,18.5,0,0,17,15,18.5,0.3015,23.1,45.75,0,0,0,0.9337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"NA.1551",18,0,0,0,0,8,0,0,16,15,18.5,0.3015,25.75,38.17,0,0,0,0.8778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"NA.1552",16.5,0,0,0,0,12.5,0,0,12,18,18,0.3015,27.29,33.92,0,0,1.782,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"NA.1553",14,0,0,0,0,14,0,0,12,16.5,18,0.2596,28.57,31.42,0,0,2.908,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"NA.1554",15,0,0,0,0,11.5,0,0,11.5,14,18,0.2513,29.16,28.5,0,0,3.732,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"NA.1555",13.5,0,0,0,0,11.5,0,0,14,15,18,0.2513,29.48,31.08,0,0,4.851,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"NA.1556",11.5,0,0,0,0,11,0,0,11,13.5,18,0.2429,29.13,32.33,0,0,5.581,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"NA.1557",12.5,0,0,0,0,11.5,0,0,13,11.5,18,0.2261,28.28,32,0,0,6.329,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
"NA.1558",12,0,0,0,0,10.5,0,0,16.5,12.5,18,0.2178,27.01,34.75,0,0,6.784,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"NA.1559",11.5,0,0,0,0,10.5,0,0,19.5,12,18,0.3015,24.55,44.83,0,0,6.321,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
"NA.1560",15,0,0,0,0,10.5,0,0,11,11.5,18,0.3099,22.06,50.25,0,0,5.203,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"NA.1561",14,0,0,0,0,12.5,0,0,13.5,15,18,0.3936,20.81,51.83,0,0,3.455,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"NA.1562",11.5,0,0,0,0,11,0,0,7.5,14,18,0.3434,20.11,55.08,0,0,3.037,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"NA.1563",14,0,0,0,0,9,0,0,10.5,11.5,18,0.3015,19.45,54.92,0,0,2.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
"NA.1564",12.5,0,0,0,0,12.5,0,0,11.5,14,18,0.2848,18.31,59.83,0,0,2.354,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"NA.1565",11.5,0,0,10,0,0,0,0,7,12.5,18,0.2764,16.74,67.75,0,0,1.488,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NA.1566",12,0,0,10,0,0,0,0,10.5,11.5,18,0.2513,16.28,69.67,0,0,0.9259,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"NA.1567",12,0,0,10,0,0,0,0,13,12,18,0.2931,15.47,71.33,0,0,1.055,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"NA.1568",15.5,0,0,10.5,0,0,0,0,14.5,12,18,0.2345,14.97,74.5,0,0,0.6965,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"NA.1569",16,0,0,12.5,0,0,0,0,11,15.5,18,0.3889,14.55,76.5,0,0,0.2155,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"NA.1570",29,0,0,11.5,0,0,0,0,16.5,16,18,0.6167,14.19,77.25,0,0,1.066,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"NA.1571",31.5,0,0,16.5,0,0,0,0,12,29,29,0.975,16.16,70.17,0,0,0.4181,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"NA.1572",29.5,0,0,16.5,0,0,0,0,18.5,31.5,31.5,0.875,20.09,56.67,0.6887,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"NA.1573",27,0,0,15,0,0,0,0,17.5,29.5,31.5,0.7167,21.57,51.25,0,0,0,1.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"NA.1574",20,0,0,15,0,0,0,0,18.5,27,31.5,0.6583,23.57,45,0,0,0,1.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"NA.1575",13.5,0,0,18,0,0,0,0,13,20,31.5,0.5417,25.76,37.42,0,0,1.287,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"NA.1576",43,0,0,16.5,0,0,0,0,7.5,13.5,31.5,0.475,27.65,31,0,0,2.018,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"NA.1577",13,0,0,14,0,0,0,0,7.5,43,43,0.4083,29.12,25.58,0,0,2.887,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"NA.1578",25,0,0,15,0,0,0,0,4,13,43,0.4083,29.95,23.5,0,0,3.791,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"NA.1579",32,0,0,13.5,0,0,0,0,12,25,43,0.4083,30.56,24.67,0,0,4.123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"NA.1580",7,0,0,11.5,0,0,0,0,15.5,32,43,0.4083,30.27,26.67,0,0,5.278,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"NA.1581",7.5,0,0,12.5,0,0,0,0,14,7,43,0.4167,30.43,26.58,0,0,4.575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
"NA.1582",10,0,0,12,0,0,0,0,12.5,7.5,43,0.4,29.51,26.92,0,0,5.386,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"NA.1583",11.5,0,0,11.5,0,0,0,0,17.5,10,43,0.425,28.28,27.17,0,0,4.51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
"NA.1584",12.5,0,0,15,0,0,0,0,16,11.5,43,0.4917,25.81,31.75,0,0,3.861,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"NA.1585",17.5,0,0,14,0,0,0,0,15,12.5,43,0.5,23.99,34.83,0,0,3.736,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"NA.1586",17,0,0,11.5,0,0,0,0,12,17.5,43,0.5917,23.11,35.58,0,0,2.675,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"NA.1587",12,0,0,14,0,0,0,0,9.5,17,43,0.475,22.63,35.17,0,0,2.865,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
"NA.1588",12,0,0,12.5,0,0,0,0,18,12,43,0.3583,21.99,37.17,0,0,2.308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"NA.1589",12,0,0,0,11.5,0,0,0,12.5,12,43,0.4083,19.63,47.83,0,0,1.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NA.1590",12.5,0,0,0,12,0,0,0,16.5,12,43,0.38,18.22,56.08,0,0,0,0.6574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"NA.1591",17.5,0,0,0,12,0,0,0,16,12.5,43,0.4,17.73,53.83,0,0,0.4767,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"NA.1592",18,0,0,0,15.5,0,0,0,23,17.5,43,0.7111,16.64,58.67,0,0.7136,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"NA.1593",19,0,0,0,16,0,0,0,25.5,18,43,0.6045,16.6,60,0,0.8552,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"NA.1594",38,0,0,0,29,0,0,0,45,19,43,0.6885,15.99,59.67,0,0.9844,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"NA.1595",30,0,0,0,31.5,0,0,0,31.5,38,43,1.595,17.89,56,1.002,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"NA.1596",25.5,0,0,0,29.5,0,0,0,27,30,43,0.9236,21.09,42.42,0,0,0.7766,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"NA.1597",23.5,0,0,0,27,0,0,0,20,25.5,43,0.6129,23.32,36.83,0,0,0,0.7714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"NA.1598",25.5,0,0,0,20,0,0,0,19.5,23.5,43,0.5038,26.03,30.17,0,0,0.4775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"NA.1599",22,0,0,0,13.5,0,0,0,16,25.5,43,0.4618,26.91,28.25,0,0,2.394,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"NA.1600",18,0,0,0,43,0,0,0,8,22,43,0.3694,27.47,28.75,0,0,3.726,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"NA.1601",13,0,0,0,13,0,0,0,16.5,18,43,0.2855,27.67,31.58,0,0,5.459,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"NA.1602",14,0,0,0,25,0,0,0,12.5,13,38,0.2099,28.15,28.08,0,0,5.361,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"NA.1603",15,0,0,0,32,0,0,0,1.5,14,38,0.2015,28.63,26.17,0,0,5.343,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"NA.1604",14.5,0,0,0,7,0,0,0,11,15,38,0.2099,28.74,26.64,0,0,5.779,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"NA.1605",15.5,0,0,0,7.5,0,0,0,12.5,14.5,38,0.2099,27.21,33.83,0,0,7.234,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
"NA.1606",14.5,0,0,0,10,0,0,0,18.5,15.5,38,0.2351,24.77,42.75,0,0,7.829,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"NA.1607",13.5,0,0,0,11.5,0,0,0,18.5,14.5,38,0.2771,22.39,51.17,0,0,6.222,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
"NA.1608",13,0,0,0,12.5,0,0,0,11.5,13.5,38,0.3023,20.27,60.17,0,0,3.861,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"NA.1609",13.5,0,0,0,17.5,0,0,0,14,13,38,0.3107,18.94,65.5,0,0,3.323,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"NA.1610",11,0,0,0,17,0,0,0,5,13.5,38,0.3107,18.06,67.67,0,0,3.195,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"NA.1611",10,0,0,0,12,0,0,0,7,11,38,0.2351,16.42,74.33,0,0,3.094,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
"NA.1612",9,0,0,0,12,0,0,0,10,10,38,0.2099,15.7,77,0,0,2.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"NA.1613",10.5,0,12,0,0,0,0,0,8.5,9,38,0.2351,14.35,84.08,0,0,2.374,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NA.1614",8.5,0,12.5,0,0,0,0,0,10.5,10.5,38,0.272,13.47,89.33,0,0,1.737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"NA.1615",10,0,17.5,0,0,0,0,0,14.5,8.5,38,0.3023,12.84,92,0,0,1.679,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"NA.1616",13.5,0,18,0,0,0,0,0,16.5,10,38,0.3135,12.28,94.58,0,0,0.9848,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"NA.1617",11,0,19,0,0,0,0,0,16,13.5,38,0.3,11.97,95.67,0,0,1.821,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"NA.1618",12,0,38,0,0,0,0,0,12,11,38,0.3,11.37,98.83,0,0,3.482,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"NA.1619",13.5,0,30,0,0,0,0,0,21,12,38,0.3667,11.39,99.82,0,0,3.825,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"NA.1620",22,0,25.5,0,0,0,0,0,18,13.5,30,0.4583,12.64,83.92,0,0.6865,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"NA.1621",23.5,0,23.5,0,0,0,0,0,17,22,25.5,0.6,15.67,87.5,0,0,0,1.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"NA.1622",21,0,25.5,0,0,0,0,0,19.5,23.5,25.5,0.525,19.11,67.83,0,0,1.463,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"NA.1623",17.5,0,22,0,0,0,0,0,9,21,25.5,0.4417,19.81,66.33,0,0,4.24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"NA.1624",18,0,18,0,0,0,0,0,17,17.5,23.5,0.4417,21,63,0,0,4.579,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"NA.1625",14,0,13,0,0,0,0,0,6,18,23.5,0.4,22.52,58.33,0,0,5.395,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"NA.1626",14,0,14,0,0,0,0,0,9,14,23.5,0.4,23.33,55.08,0,0,6.149,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"NA.1627",12.5,0,15,0,0,0,0,0,10,14,23.5,0.4083,23.16,56,0,0,6.562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"NA.1628",14.5,0,14.5,0,0,0,0,0,3.5,12.5,23.5,0.4,22.54,57.83,0,0,6.272,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"NA.1629",14.5,0,15.5,0,0,0,0,0,6.5,14.5,23.5,0.4333,21.96,59.58,0,0,5.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
"NA.1630",16,0,14.5,0,0,0,0,0,6,14.5,23.5,0.4,20.66,63.67,0,0,5.659,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"NA.1631",14,0,13.5,0,0,0,0,0,8,16,23.5,0.4083,18.88,69.08,0,0,4.657,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
"NA.1632",14,0,13,0,0,0,0,0,8.5,14,23.5,0.4,17.22,74.92,0,0,3.659,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"NA.1633",13,0,13.5,0,0,0,0,0,11,14,23.5,0.4083,16.08,78.83,0,0,3.141,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"NA.1634",12.5,0,11,0,0,0,0,0,13,13,23.5,0.3917,15.07,82.67,0,0,2.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"NA.1635",11,0,10,0,0,0,0,0,13,12.5,23.5,0.3917,14.43,84.75,0,0,2.625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
"NA.1636",11,0,9,0,0,0,0,0,13,11,23.5,0.3167,13.37,89.5,0,0,2.906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"NA.1637",11,0,0,0,0,0,10.5,0,17,11,23.5,0.3333,12.86,92.25,0,0,1.966,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NA.1638",12,0,0,0,0,0,8.5,0,12,11,23.5,0.29,12.5,94,0,0,1.717,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"NA.1639",14.5,0,0,0,0,0,10,0,11.5,12,23.5,0.275,12.18,96.25,0,0,2.213,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"NA.1640",13.5,0,0,0,0,0,13.5,0,10,14.5,23.5,0.2222,12.15,97.5,0,0,2.591,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"NA.1641",14,0,0,0,0,0,11,0,12,13.5,23.5,0.2228,12.15,98,0,0,2.295,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"NA.1642",16.5,0,0,0,0,0,12,0,17,14,23.5,0.2506,12.18,91.75,0,0,1.689,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"NA.1643",21,0,0,0,0,0,13.5,0,18,16.5,23.5,0.3342,12.46,86.33,0,0,0.8883,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"NA.1644",23,0,0,0,0,0,22,0,18.5,21,23.5,0.4094,13.16,95.5,0,0.2458,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"NA.1645",25,0,0,0,0,0,23.5,0,13,23,23.5,0.4428,13.91,91.25,0,0,0.5164,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"NA.1646",20,0,0,0,0,0,21,0,13,25,25,0.5013,15.18,85.08,0,0,0.6057,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"NA.1647",11,0,0,0,0,0,17.5,0,17,20,25,0.4177,15.52,83.42,0,0,3.348,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"NA.1648",14.5,0,0,0,0,0,18,0,14,11,25,0.3008,16.42,78.58,0,0,4.502,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"NA.1649",13.5,0,0,0,0,0,14,0,14,14.5,25,0.3175,17.64,72.92,0,0,5.151,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"NA.1650",11,0,0,0,0,0,14,0,12.5,13.5,25,0.3008,18.42,67.08,0,0,6.487,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"NA.1651",12.5,0,0,0,0,0,12.5,0,10.5,11,25,0.3008,19.45,60.83,0,0,5.965,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"NA.1652",9.5,0,0,0,0,0,14.5,0,9.5,12.5,25,0.3008,18.43,64.67,0,0,6.008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"NA.1653",9,0,0,0,0,0,14.5,0,9.5,9.5,25,0.3008,16.72,71.08,0,0,6.29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
"NA.1654",11.5,0,0,0,0,0,16,0,9.5,9,25,0.3008,16.1,74.5,0,0,5.19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"NA.1655",12.5,0,0,0,0,0,14,0,9.5,11.5,25,0.2924,15.17,77,0,0,4.514,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
"NA.1656",11.5,0,0,0,0,0,14,0,13,12.5,25,0.3091,14.63,78.83,0,0,3.494,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"NA.1657",11,0,0,0,0,0,13,0,17.5,11.5,25,0.3008,14.35,79,0,0,2.552,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"NA.1658",9.5,0,0,0,0,0,12.5,0,14,11,25,0.3008,13.83,80,0,0,2.38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"NA.1659",9.5,0,0,0,0,0,11,0,17,9.5,25,0.3258,13.66,80.33,0,0,1.998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
"NA.1660",9,0,0,0,0,0,11,0,16,9.5,25,0.2506,13.49,89.08,0,0,2.341,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"NA.1661",6,0,0,0,0,11,0,0,14.5,9,25,0.2005,13.61,79.42,0,0,2.928,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NA.1662",5,0,0,0,0,12,0,0,13,6,25,0.2005,13.58,79.5,0,0,2.278,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"NA.1663",5.5,0,0,0,0,14.5,0,0,11,5,25,0.2005,13.84,77.17,0,1.006,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"NA.1664",7,0,0,0,0,13.5,0,0,12,5.5,25,0.2005,13.97,76.22,0,0.7817,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"NA.1665",10.5,0,0,0,0,14,0,0,12.5,7,25,0.2005,13.48,78.75,0,0,1.847,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"NA.1666",15.5,0,0,0,0,16.5,0,0,27.5,10.5,25,0.3258,13.03,80.92,0,0,1.219,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"NA.1667",16,0,0,0,0,21,0,0,29,15.5,25,0.4929,14.08,75.5,0,0,1.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"NA.1668",13,0,0,0,0,23,0,0,18,16,25,0.5012,15.22,70.92,0,0,1.586,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"NA.1669",12,0,0,0,0,25,0,0,18.5,13,25,0.3425,17.06,63.33,0,0,0.3365,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"NA.1670",11.5,0,0,0,0,20,0,0,19,12,25,0.3258,19.34,51.42,0.958,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"NA.1671",7,0,0,0,0,11,0,0,12,11.5,20,0.3342,19.31,51.67,0,0,3.307,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"NA.1672",11.5,0,0,0,0,14.5,0,0,14,7,16,0.3091,19.62,51.42,0,0,5.335,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"NA.1673",8.5,0,0,0,0,13.5,0,0,15,11.5,16,0.3258,19.33,53.75,0,0,6.483,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"NA.1674",7,0,0,0,0,11,0,0,9.5,8.5,16,0.3091,19.06,57.08,0,0,6.988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"NA.1675",7,0,0,0,0,12.5,0,0,14,7,16,0.3091,18.85,57.75,0,0,7.226,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"NA.1676",5.5,0,0,0,0,9.5,0,0,14.5,7,16,0.3008,18.02,60.83,0,0,7.205,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"NA.1677",5.5,0,0,0,0,9,0,0,12,5.5,16,0.3175,17.52,62.08,0,0,5.265,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
"NA.1678",6,0,0,0,0,11.5,0,0,11.5,5.5,16,0.3091,17.14,63.17,0,0,4.209,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"NA.1679",8,0,0,0,0,12.5,0,0,12.5,6,16,0.3091,17.05,63.5,0,0,2.702,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
"NA.1680",10.5,0,0,0,0,11.5,0,0,12,8,16,0.3008,16.18,64.75,0,0,3.845,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"NA.1681",9,0,0,0,0,11,0,0,9.5,10.5,16,0.3509,15.3,66.58,0,0,3.598,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"NA.1682",10.5,0,0,0,0,9.5,0,0,9,9,16,0.3425,14.27,70.83,0,0,3.58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"NA.1683",8,0,0,0,0,9.5,0,0,13,10.5,16,0.3342,13.76,73.33,0,0,2.107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
"NA.1684",4.5,0,0,0,0,9,0,0,14,8,16,0.3091,13.64,74.22,0,0,2.108,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
"NA.1685",5,6,0,0,0,0,0,0,34,4.5,16,0.2924,13,75.92,0,0,1.577,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NA.1686",9.5,5,0,0,0,0,0,0,23,5,16,0.2807,12.14,81.25,0,0,1.759,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"NA.1687",9,5.5,0,0,0,0,0,0,18.5,9.5,16,0.3091,11.89,71.92,0,0,0.538,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"NA.1688",8.5,7,0,0,0,0,0,0,7,9,16,0.3564,11.44,83.78,0,0,0.6595,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"NA.1689",6,10.5,0,0,0,0,0,0,12,8.5,16,0.4243,10.77,87.92,0,0,0.7079,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"NA.1690",8.5,15.5,0,0,0,0,0,0,17.5,6,16,0.2178,10.42,92.25,0,0,2.304,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"NA.1691",11,16,0,0,0,0,0,0,22,8.5,16,0.201,10.82,93.33,0,0,2.868,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
