"","FECHA","HORA","PM25","CO","T","HR","VV","DV"
"38956","04-11-2012",400,12,0.3133,12.79,79.83,0.9927,77.41
"38957","04-11-2012",500,12,0.3046,12.28,82,1.132,63.83
"38958","04-11-2012",600,10.5,0.2785,13.57,75,2.083,68.56
"38959","04-11-2012",700,12.5,0.2176,16.86,59.67,1.686,65.89
"38960","04-11-2012",800,16,0.2698,19.55,53.42,1.378,284.2
"38961","04-11-2012",900,18.5,0.3742,21.24,49.92,1.583,259.1
"38962","04-11-2012",1000,20.5,0.409,23.16,44.67,1.699,235.5
"38963","04-11-2012",1100,20.5,0.322,25.03,39.25,1.56,225
"38964","04-11-2012",1200,15,0.3046,26.81,32.33,1.415,228.1
"38965","04-11-2012",1300,20.5,0.3133,27.77,28.42,1.902,248
"38966","04-11-2012",1400,19.5,0.2437,28.34,26.75,2,246.4
"38967","04-11-2012",1500,18.5,0.2089,28.55,28.5,2.18,226.1
"38968","04-11-2012",1600,17,0.2089,27.33,32.5,2.453,256.3
"38969","04-11-2012",1700,15.5,0.2089,26.14,35.33,1.753,234.3
"38970","04-11-2012",1800,15.5,0.2263,23.86,39.5,1.352,253.7
"38971","04-11-2012",1900,15,0.2872,21.17,49.67,1.029,198.2
"38972","04-11-2012",2000,15,0.3568,19.27,57.5,0.4169,164
"38973","04-11-2012",2100,14.5,0.47,18.02,63.75,0.6774,61.1
"38974","04-11-2012",2200,14.5,0.4961,17.01,67.5,0.6118,48.79
"38975","04-11-2012",2300,14,0.4439,15.73,73.83,0.6501,80.47
"38976","04-11-2012",0,11,0.3742,14.66,78.75,0.6445,84.15
"38977","05-11-2012",100,11,0.3133,14.92,76.5,1.467,55.76
"38978","05-11-2012",200,13.5,0.2785,14.66,74.83,0.9477,57.87
"38979","05-11-2012",300,12,0.2669,13.67,79.83,0.5586,94.84
"38980","05-11-2012",400,10.5,0.2431,13.11,82.58,1.159,80.31
"38981","05-11-2012",500,13.5,0.3038,12.88,82.83,1.478,76.95
"38982","05-11-2012",600,18,0.6076,13.95,78.75,1.402,68.32
"38983","05-11-2012",700,18,0.5556,17.83,60.67,0.1942,180.6
"38984","05-11-2012",800,16.5,0.434,20.52,51.33,0.2637,212.2
"38985","05-11-2012",900,17.5,0.3733,22.97,44.33,0.8036,245.3
"38986","05-11-2012",1000,24,0.5816,23.87,43.5,1.79,253.6
"38987","05-11-2012",1100,22.5,0.5382,25.36,37.75,1.607,225.3
"38988","05-11-2012",1200,24.5,0.5035,27.14,33.33,1.131,222.7
"38989","05-11-2012",1300,19.5,0.3472,28.17,26.83,1.918,223.8
"38990","05-11-2012",1400,13,0.217,28.73,21.58,2.065,255.7
"38991","05-11-2012",1500,16.5,0.217,29.05,23.58,2.022,245.7
"38992","05-11-2012",1600,18.5,0.2344,28.66,26.25,1.856,229.9
"38993","05-11-2012",1700,19,0.2604,28.03,28.42,1.842,234.4
"38994","05-11-2012",1800,18,0.2691,25.97,31.83,1.487,223.9
"38995","05-11-2012",1900,19.5,0.3125,23.38,35.83,1.003,181.1
"38996","05-11-2012",2000,20,0.5208,20.66,46.25,0.6822,74.5
"38997","05-11-2012",2100,16,0.4774,19.48,50.58,1.005,41.4
"38998","05-11-2012",2200,17,0.4687,18.43,53.58,1.029,50.2
"38999","05-11-2012",2300,16,0.3993,17.27,58.25,1.359,61.26
"39000","05-11-2012",0,15,0.3559,16.25,61.83,1.068,65.08
"39001","06-11-2012",100,12.5,0.3125,15.09,68.17,0.9908,66.83
"39002","06-11-2012",200,12.5,0.3038,14.75,67.58,1.481,64.97
"39003","06-11-2012",300,11.5,0.2315,14.42,66.75,1.737,70
"39004","06-11-2012",400,12.5,0.2315,13.92,67.67,1.45,68.65
"39005","06-11-2012",500,13,0.3299,13.4,68.92,1.305,69.75
"39006","06-11-2012",600,16,0.625,14.18,65.58,1.708,78.62
"39007","06-11-2012",700,19,0.6944,18.41,48.83,1.027,56.79
"39008","06-11-2012",800,16.5,0.3993,21.49,38.17,1.519,251.7
"39009","06-11-2012",900,19.5,0.4948,22.99,35.73,1.091,231.7
"39010","06-11-2012",1000,17.5,0.5035,25.18,31.58,1.489,247.1
"39011","06-11-2012",1100,27,0.5035,26.6,28.5,1.716,234.2
"39012","06-11-2012",1200,29,0.4514,27.9,25.67,1.949,212
"39013","06-11-2012",1300,27,0.3472,28.22,27.83,1.813,232.6
"39014","06-11-2012",1400,24.5,0.2865,28.6,27.25,1.765,237
"39015","06-11-2012",1500,22,0.2691,28.51,27.42,1.955,238
"39016","06-11-2012",1600,21.5,0.2691,27.8,28.25,1.962,244.8
"39017","06-11-2012",1700,24,0.3125,26.04,34.25,1.861,224.1
"39018","06-11-2012",1800,26.5,0.3125,23.05,43.83,1.458,212
"39019","06-11-2012",1900,22,0.4167,20.65,52.58,1.022,196.6
"39020","06-11-2012",2000,21,0.4514,19.07,58.58,0.8496,211.7
"39021","06-11-2012",2100,20.5,0.6163,17.53,67.25,0.53,163.5
"39022","06-11-2012",2200,19.5,0.5729,17.09,67.58,0.5575,237.5
"39023","06-11-2012",2300,18,0.5469,15.77,74.75,0.3288,93.73
"39024","06-11-2012",0,16.5,0.4948,15.49,75,1.306,57.52
"39025","07-11-2012",100,16.5,0.4167,14.92,76.08,1.002,48.67
"39026","07-11-2012",200,17.5,0.3819,14.3,77.83,0.1769,134.8
"39027","07-11-2012",300,15,0.4745,13.22,84.08,0.2865,98.17
"39028","07-11-2012",400,14,0.3133,13.22,83.67,1.267,58.51
"39029","07-11-2012",500,19,0.3394,13.27,80.33,0.4525,93.93
"39030","07-11-2012",600,20,0.5048,13.3,83.08,0.6659,188.3
"39031","07-11-2012",700,28,0.6179,14.46,77.33,0.4615,153.8
"39032","07-11-2012",800,25,0.557,18.52,62.83,0.7185,46.14
"39033","07-11-2012",900,36.5,0.6963,19.91,59.08,2.245,267.1
"39034","07-11-2012",1000,36,0.6963,21.42,53.67,2.197,224.1
"39035","07-11-2012",1100,29,0.5309,23.1,47.33,1.806,220
"39036","07-11-2012",1200,33.5,0.4352,24.61,44.08,1.806,223.4
"39037","07-11-2012",1300,29.5,0.4178,25.56,42.67,2.006,233.7
"39038","07-11-2012",1400,22.5,0.3133,24.88,45.25,2.182,238.3
"39039","07-11-2012",1500,18.5,0.3133,23.94,47.25,2.207,255.2
"39040","07-11-2012",1600,17,0.2959,23.19,48.25,1.756,240.7
"39041","07-11-2012",1700,17.5,0.3133,22.34,50.08,1.541,216.2
"39042","07-11-2012",1800,20.5,0.3742,19.92,59.42,1.625,226.2
"39043","07-11-2012",1900,20,0.4178,17.69,67.42,1.079,203.7
"39044","07-11-2012",2000,19.5,0.4178,16.33,72.33,1.085,212.2
"39045","07-11-2012",2100,20.5,0.4265,15.37,76.17,1.065,205.1
"39046","07-11-2012",2200,18,0.4613,14.38,80.17,1.009,193
"39047","07-11-2012",2300,17.5,0.5222,13.68,83.33,0.3138,33.37
"39048","07-11-2012",0,15.5,0.47,13.21,84.58,1.023,268.6
"39049","08-11-2012",100,15,0.4178,12.27,87.5,0.3691,159.5
"39050","08-11-2012",200,12.5,0.4787,11.61,90,0.4114,88.74
"39051","08-11-2012",300,13,0.4758,11.4,91.67,0.6727,197.6
"39052","08-11-2012",400,12.5,0.3125,10.88,92.42,0.2811,176.4
"39053","08-11-2012",500,14,0.3212,10.53,93.33,0.4989,199
"39054","08-11-2012",600,18,0.3299,10.69,94,0.6736,132.1
"39055","08-11-2012",700,22.5,0.5469,12.62,88.25,0.9288,235.1
"39056","08-11-2012",800,28,0.5903,14.03,81.5,1.728,253.1
"39057","08-11-2012",900,30,0.6163,15.96,74.75,1.543,251.5
"39058","08-11-2012",1000,32.5,0.6424,18.92,63.17,2.024,241.5
"39059","08-11-2012",1100,35,0.6076,18.62,63.42,2.881,234.9
"39060","08-11-2012",1200,32.5,0.4427,18.08,66.25,2.431,242.1
"39061","08-11-2012",1300,22.5,0.2778,18.72,61.17,2.671,247.6
"39062","08-11-2012",1400,18,0.217,17.81,62.08,2.455,238.5
"39063","08-11-2012",1500,15,0.2083,17.74,60.33,2.082,229.2
"39064","08-11-2012",1600,20.5,0.2083,15.42,67.08,2.153,249.7
"39065","08-11-2012",1700,12,0.217,14.02,72.42,1.59,245
"39066","08-11-2012",1800,11,0.2344,13.47,74.58,1.213,205
"39067","08-11-2012",1900,12,0.2257,13.13,76.42,1.262,187.3
"39068","08-11-2012",2000,11.5,0.3038,12.42,80.58,1.421,222.2
"39069","08-11-2012",2100,12.5,0.2344,12.22,81,0.3148,132.4
"39070","08-11-2012",2200,12,0.3125,12.19,81.67,0.562,221.3
"39071","08-11-2012",2300,12.5,0.3212,11.65,82.2,0.8063,212.1
"39072","08-11-2012",0,13.5,0.2865,11.38,82.75,1.458,219.7
"39073","09-11-2012",100,9.5,0.2083,10.95,82.67,1.288,210.2
"39074","09-11-2012",200,8.5,0.191,10.79,83.33,0.8988,191.2
"39075","09-11-2012",300,8,0.1505,10.67,85,0.628,142.9
"39076","09-11-2012",400,10.5,0.2083,10.79,77.75,0.1115,139.9
"39077","09-11-2012",500,12,0.2257,10.97,88.5,0.1444,98.93
"39078","09-11-2012",600,10,0.2604,11.56,80.83,0.4618,137.8
"39079","09-11-2012",700,13.5,0.2778,13.62,71.5,0.744,221.8
"39080","09-11-2012",800,16.5,0.4167,13.33,72,1.43,243.8
"39081","09-11-2012",900,12.5,0.434,15.24,62.83,1.43,264.5
"39082","09-11-2012",1000,12,0.3212,16.64,53.25,1.589,259.2
"39083","09-11-2012",1100,11.5,0.2517,17.53,47.92,1.116,206.1
"39084","09-11-2012",1200,15.5,0.2691,17.12,50.83,1.661,255.2
"39085","09-11-2012",1300,13.5,0.217,16.72,55.08,1.676,239
"39086","09-11-2012",1400,14,0.2431,15.43,65.17,1.408,232.1
"39087","09-11-2012",1500,13.5,0.3038,13.78,78.83,1.232,208.2
"39088","09-11-2012",1600,8,0.3125,13.17,80.17,1.058,210.2
"39089","09-11-2012",1700,7,0.3212,13.12,79.5,0.6974,199.9
"39090","09-11-2012",1800,6,0.2691,13.17,76.5,1.108,206.5
"39091","09-11-2012",1900,9,0.3038,12.72,79.08,0.3394,124
"39092","09-11-2012",2000,9.5,0.4687,12.19,86.67,0.7077,192.9
"39093","09-11-2012",2100,8.5,0.408,12.11,81.67,0.8179,200.3
"39094","09-11-2012",2200,9.5,0.3906,11.08,81.58,0.9007,202
"39095","09-11-2012",2300,11,0.4601,10.57,82.5,0.6119,177.2
"39096","09-11-2012",0,9,0.5122,9.675,87.75,0.4842,83.65
"39097","10-11-2012",100,10.5,0.5208,8.908,91.42,0.6769,81.73
"39098","10-11-2012",200,10.5,0.4167,8.492,93.17,0.6147,61.26
"39099","10-11-2012",300,9.5,0.4167,8.575,93.82,1.252,49.9
"39100","10-11-2012",400,9.5,0.4178,8.5,92.42,0.2231,29.83
"39101","10-11-2012",500,9,0.3568,7.742,93.58,0.819,59.16
"39102","10-11-2012",600,15.5,0.3307,8.675,92.25,0.7053,78.58
"39103","10-11-2012",700,13,0.5135,9.933,86,1.201,268.5
"39104","10-11-2012",800,18.5,0.5222,10.61,82.92,0.8805,221.3
"39105","10-11-2012",900,16,0.47,13.1,73.58,0.979,277.6
"39106","10-11-2012",1000,15,0.4003,15.65,62.83,1.197,201.3
"39107","10-11-2012",1100,11.5,0.3133,17.42,54.08,1.57,253.5
"39108","10-11-2012",1200,14.5,0.3133,19.03,47.92,1.645,228.9
"39109","10-11-2012",1300,13.5,0.2437,20.01,44.5,2.151,260.2
"39110","10-11-2012",1400,11,0.2089,20.91,39.75,2.067,242.7
"39111","10-11-2012",1500,12.5,0.2089,20.52,41.75,2.394,256.2
"39112","10-11-2012",1600,9.5,0.2089,20.26,42.33,2.128,246.1
"39113","10-11-2012",1700,11.5,0.1828,19.72,43.08,1.971,255.8
"39114","10-11-2012",1800,13,0.1741,18.37,47.25,1.643,250.8
"39115","10-11-2012",1900,13.5,0.2089,16.57,55,0.9705,219
"39116","10-11-2012",2000,14.5,0.4352,15.01,62.33,0.927,176.3
"39117","10-11-2012",2100,11,0.6614,13.54,70.17,0.3342,105.9
"39118","10-11-2012",2200,12.5,0.6266,12.23,79,0.5245,76.08
"39119","10-11-2012",2300,13.5,0.4003,11.97,77.92,0.4764,89.98
"39120","10-11-2012",0,13.5,0.4613,10.94,83.5,0.9212,55.12
"39121","11-11-2012",100,10,0.3655,11.02,79.75,1.376,57.09
"39122","11-11-2012",200,11,0.3133,10.58,80.33,1.166,64.44
"39123","11-11-2012",300,8,0.3249,10.35,80.83,1.368,53
"39124","11-11-2012",400,9.5,0.3001,9.975,80.58,0.7828,73.53
"39125","11-11-2012",500,10,0.3117,9.083,84.67,1.051,60.06
"39126","11-11-2012",600,9.5,0.2857,10.24,80.67,1.091,84.03
"39127","11-11-2012",700,8.5,0.2424,14.82,60.17,0.5555,89.59
"39128","11-11-2012",800,9.5,0.2338,16.77,55.67,0.9451,252.7
"39129","11-11-2012",900,10,0.303,18.72,48.83,1.065,247.5
"39130","11-11-2012",1000,9.5,0.3117,20.58,42.25,1.323,242.9
"39131","11-11-2012",1100,10,0.3117,22.59,34.42,1.469,236.5
"39132","11-11-2012",1200,10,0.3117,24.49,28.75,1.566,236.5
"39133","11-11-2012",1300,15,0.3117,26.16,24.92,1.354,217.8
"39134","11-11-2012",1400,11.5,0.2857,27.72,18.08,1.329,237.5
"39135","11-11-2012",1500,12.5,0.2078,28.17,14.75,1.721,252.9
"39136","11-11-2012",1600,11.5,0.2078,28.65,12.67,1.526,225.1
"39137","11-11-2012",1700,12,0.2078,28.52,13.42,1.569,242.1
"39138","11-11-2012",1800,10.5,0.2078,27.47,14.08,0.973,223.8
"39139","11-11-2012",1900,18.5,0.303,23.72,20.92,0.3275,153
"39140","11-11-2012",2000,13,0.5022,19.8,34.5,0.8788,59.51
"39141","11-11-2012",2100,10.5,0.4935,19.12,35.5,1.26,54.02
"39142","11-11-2012",2200,12.5,0.4329,17.72,38.75,1.293,51.74
"39143","11-11-2012",2300,13,0.3723,16.27,44.75,1.226,55.33
"39144","11-11-2012",0,10.5,0.303,15.94,45.08,1.753,60.85
"39145","12-11-2012",100,11.5,0.2078,15.51,44.33,1.826,64.47
"39146","12-11-2012",200,11,0.2164,13.96,52.17,1.773,69.84
"39147","12-11-2012",300,11,0.2078,13.55,52,2.084,70.43
"39148","12-11-2012",400,10,0.2083,13.1,52.25,1.717,60.77
"39149","12-11-2012",500,12.5,0.2517,12.98,51.58,2.133,69
"39150","12-11-2012",600,16,0.5208,13.92,48.75,1.968,67.49
"39151","12-11-2012",700,17,0.625,18.84,34.67,1.156,53.2
"39152","12-11-2012",800,16,0.3299,22.83,29.83,0.6056,232.8
"39153","12-11-2012",900,18.5,0.4427,24.16,30.58,1.406,233.7
"39154","12-11-2012",1000,18,0.408,25.58,29.25,1.848,256.3
"39155","12-11-2012",1100,26,0.5035,26.92,27.42,1.951,253.4
"39156","12-11-2012",1200,19.5,0.434,27.96,25.42,2.085,251.3
"39157","12-11-2012",1300,21.5,0.3385,28.19,26.83,2.179,248.3
"39158","12-11-2012",1400,18,0.3125,28,25.25,2.408,259.5
"39159","12-11-2012",1500,17,0.3125,27.47,24.08,2.597,255
"39160","12-11-2012",1600,21.5,0.3125,26.59,24.75,2.361,261.2
"39161","12-11-2012",1700,18,0.3125,25.68,26.67,1.757,227.1
"39162","12-11-2012",1800,16,0.3125,23.82,31.75,1.361,213.6
"39163","12-11-2012",1900,21,0.3472,20.45,38.25,0.9823,187.1
"39164","12-11-2012",2000,19.5,0.4687,18.11,50.17,0.5565,93.72
"39165","12-11-2012",2100,18,0.6337,16.81,56.67,0.6251,66.98
"39166","12-11-2012",2200,17.5,0.6771,15.96,60.42,0.439,70.5
"39167","12-11-2012",2300,15.5,0.5556,14.31,68.75,0.6859,81.06
"39168","12-11-2012",0,13,0.4253,13.81,69.83,1.402,70.74
"39169","13-11-2012",100,13,0.3438,13.12,70.83,1.367,72.07
"39170","13-11-2012",200,13,0.2691,12.82,68.92,1.537,62.76
"39171","13-11-2012",300,9,0.2083,12.57,65.08,1.164,56.74
"39172","13-11-2012",400,12,0.2321,12.29,65.33,1.39,77.28
"39173","13-11-2012",500,13.5,0.2611,12.02,68.58,1.661,71.15
"39174","13-11-2012",600,17.5,0.4613,12.95,65.58,1.117,72.45
"39175","13-11-2012",700,20,0.5222,17.32,47.67,1.2,59.75
"39176","13-11-2012",800,16.5,0.2785,21.21,38.08,0.5502,196
"39177","13-11-2012",900,17.5,0.3394,22.53,36.67,1.688,231.6
"39178","13-11-2012",1000,32,0.6527,23.96,37.83,1.798,230.5
"39179","13-11-2012",1100,37,0.7746,25.52,36.33,1.66,225.3
"39180","13-11-2012",1200,27.5,0.4961,26.71,32.42,2.027,240.8
"39181","13-11-2012",1300,29.5,0.3568,26.93,35.92,2.391,243.6
"39182","13-11-2012",1400,26.5,0.3133,26.86,37,2.156,242
"39183","13-11-2012",1500,19,0.3133,26.97,34.83,2.138,260.1
"39184","13-11-2012",1600,22,0.3133,26.8,33.67,2.039,250.8
"39185","13-11-2012",1700,23.5,0.3307,25.91,36.83,1.665,246.5
"39186","13-11-2012",1800,21.5,0.3133,23.75,41.17,1.418,208.3
"39187","13-11-2012",1900,18.5,0.3568,20.82,47.67,1.005,209.2
"39188","13-11-2012",2000,20.5,0.5048,19.33,52.92,0.6896,206.5
"39189","13-11-2012",2100,21,0.6788,17.56,65.5,0.7887,181.2
"39190","13-11-2012",2200,17.5,0.6701,16.16,72.17,0.4539,121.2
"39191","13-11-2012",2300,16,0.644,15.02,77.92,0.4557,100.1
"39192","13-11-2012",0,14.5,0.6005,14.19,80.92,0.5369,85.22
"39193","14-11-2012",100,13,0.5222,13.24,84.67,0.4655,108.3
"39194","14-11-2012",200,13,0.4961,12.63,85.73,0.6719,94.03
"39195","14-11-2012",300,14,0.3945,12.22,85.18,0.5701,56.19
"39196","14-11-2012",400,15,0.3704,11.74,85.75,0.4995,66.53
"39197","14-11-2012",500,14,0.3472,11.44,85.75,0.7955,70.02
"39198","14-11-2012",600,21,0.5208,12.94,80.5,0.5046,89.18
"39199","14-11-2012",700,22,0.7465,16.04,68.92,1.092,230.7
"39200","14-11-2012",800,22,0.6771,18.87,59.75,1.016,218.4
"39201","14-11-2012",900,28,0.625,20.43,54.25,1.602,238.4
"39202","14-11-2012",1000,34.5,0.7031,21.62,51.08,1.998,243.5
"39203","14-11-2012",1100,34,0.5556,23.71,44.58,1.995,241.3
"39204","14-11-2012",1200,31,0.4427,25.12,40.25,2.206,229.5
"39205","14-11-2012",1300,33,0.4167,26.04,39.08,2.112,248.5
"39206","14-11-2012",1400,37.5,0.3646,25.78,41.25,2.527,255.5
"39207","14-11-2012",1500,30,0.3212,25.35,41.5,2.615,263.2
"39208","14-11-2012",1600,17.5,0.3125,25.04,42.17,1.952,235.3
"39209","14-11-2012",1700,21.5,0.3212,23.34,47.17,1.516,236.2
"39210","14-11-2012",1800,19.5,0.3646,22.71,47.58,1.19,242.8
"39211","14-11-2012",1900,23,0.4167,20.45,54.5,1.036,220.9
"39212","14-11-2012",2000,21,0.4253,18.11,65.67,1.011,197.8
"39213","14-11-2012",2100,19.5,0.4687,16.72,72.83,0.7394,189.1
"39214","14-11-2012",2200,17,0.5208,15.74,78,0.7665,202.3
"39215","14-11-2012",2300,15.5,0.5208,15.08,81.42,0.8478,55.82
"39216","14-11-2012",0,17,0.5295,14.68,81.75,0.3527,204.6
"39217","15-11-2012",100,13.5,0.5208,13.7,86.67,0.884,67.52
"39218","15-11-2012",200,14.5,0.5295,13.45,86,0.1999,185.1
"39219","15-11-2012",300,15,0.5324,12.36,89.75,0.2705,93.35
"39220","15-11-2012",400,15,0.4051,11.77,91.5,1.105,77.77
"39221","15-11-2012",500,17,0.3819,12.03,87.17,1.994,70.57
"39222","15-11-2012",600,22,0.5122,13.41,77.83,1.633,71.39
"39223","15-11-2012",700,20.5,0.6337,17.15,62,0.4106,214.3
"39224","15-11-2012",800,27,0.8594,18.22,64.92,1.545,226
"39225","15-11-2012",900,32.5,0.7465,20.11,59.17,1.719,237.5
"39226","15-11-2012",1000,41.5,0.7031,22.37,51,1.709,234.4
"39227","15-11-2012",1100,36,0.6944,24.46,44.83,1.72,233.7
"39228","15-11-2012",1200,85,0.6163,24.79,45.25,2.455,223.8
"39229","15-11-2012",1300,58.5,0.4687,24.61,48.58,2.574,235.2
"39230","15-11-2012",1400,36.5,0.3646,24.92,44.42,2.555,257
"39231","15-11-2012",1500,33.5,0.3212,25.78,39.5,2.137,238.8
"39232","15-11-2012",1600,31,0.3125,24.56,43.08,2.165,251.3
"39233","15-11-2012",1700,25.5,0.3212,23.61,43.42,1.78,242.1
"39234","15-11-2012",1800,30,0.3299,20.82,54.67,1.382,223.1
"39235","15-11-2012",1900,25,0.3385,18.46,65.08,1.222,208.6
"39236","15-11-2012",2000,16.5,0.3733,15.96,77.08,1.28,219.5
"39237","15-11-2012",2100,16,0.3906,14.58,82.5,1.064,204
"39238","15-11-2012",2200,13,0.3212,13.7,84.67,0.653,202.1
"39239","15-11-2012",2300,14,0.4167,12.69,89,0.9831,200
"39240","15-11-2012",0,16.5,0.3646,12.52,91.67,0.912,177.7
"39241","16-11-2012",100,17,0.4167,12.69,75,0.3959,127.1
"39242","16-11-2012",200,17,0.3993,12.69,92,0.8404,154.6
"39243","16-11-2012",300,17.5,0.3472,12.7,91.18,0.8845,213.8
"39244","16-11-2012",400,14.5,0.2083,12.18,93.25,1.031,226.6
"39245","16-11-2012",500,12,0.2083,12.09,94.67,0.8791,217.4
"39246","16-11-2012",600,10.5,0.3125,12.16,95.64,1.032,197.9
"39247","16-11-2012",700,9,0.3819,12.38,95.6,0.6269,83.09
"39248","16-11-2012",800,12.5,0.3819,13.63,90,1.007,292.9
"39249","16-11-2012",900,13,0.4167,13.98,85.33,1.937,288.7
"39250","16-11-2012",1000,16.5,0.4167,14.43,82.42,1.453,275.2
"39251","16-11-2012",1100,20,0.5208,15.26,79.42,1.135,217.4
"39252","16-11-2012",1200,19,0.5208,17.07,72.58,1.413,201.4
"39253","16-11-2012",1300,23.5,0.4774,18.74,65.17,1.493,225.2
"39254","16-11-2012",1400,23.5,0.434,19.41,62.42,1.991,229.3
"39255","16-11-2012",1500,18,0.3646,17.62,67.42,2.273,252.7
"39256","16-11-2012",1600,14.5,0.3038,15.59,72.83,1.595,244.8
"39257","16-11-2012",1700,14.5,0.3038,14.86,73.75,1.008,238.6
"39258","16-11-2012",1800,14,0.2951,14.45,74.83,1.174,207.3
"39259","16-11-2012",1900,12.5,0.3125,14.07,76.33,1.08,209.7
"39260","16-11-2012",2000,12,0.3125,13.82,76.58,1.199,218.3
"39261","16-11-2012",2100,10,0.3125,13.53,77.56,0.8291,207.9
"39262","16-11-2012",2200,10,0.3125,13.19,79.25,0.7212,193.9
"39263","16-11-2012",2300,11,0.3472,12.47,80.58,0.3118,107.7
"39264","16-11-2012",0,11.5,0.434,11.67,85,0.8459,212.5
"39265","17-11-2012",100,11,0.4896,10.91,87.75,0.693,79.19
"39266","17-11-2012",200,12,0.434,10.78,89.75,0.5811,61.82
"39267","17-11-2012",300,11.5,0.4282,10.53,89.42,0.6712,169.7
"39268","17-11-2012",400,14,0.4745,10.3,92,0.6609,233.4
"39269","17-11-2012",500,16,0.5382,10.64,92,0.806,199.4
"39270","17-11-2012",600,20.5,0.5295,10.81,88,0.1054,169.7
"39271","17-11-2012",700,20.5,0.5642,11.77,66.42,0.6111,59.16
"39272","17-11-2012",800,19.5,0.4167,14.05,76.58,1.106,289.4
"39273","17-11-2012",900,20,0.5035,13.57,80.58,1.279,286.4
"39274","17-11-2012",1000,20,0.5208,16.94,66.83,0.7731,216.8
"39275","17-11-2012",1100,16,0.4427,19.39,54.5,1.698,231.6
"39276","17-11-2012",1200,11,0.4167,21.83,41.25,1.788,254.1
"39277","17-11-2012",1300,11,0.3212,23.94,29.08,1.574,249.2
"39278","17-11-2012",1400,21.5,0.3125,24.91,27,1.487,207.6
"39279","17-11-2012",1500,16,0.3125,25.41,25.67,1.644,233
"39280","17-11-2012",1600,19,0.217,24.75,28.75,2.182,235.9
"39281","17-11-2012",1700,14,0.2431,24,32.5,1.927,252.8
"39282","17-11-2012",1800,19.5,0.2604,22.89,34.25,1.501,260.7
"39283","17-11-2012",1900,18.5,0.3038,19.73,52.33,1.14,204.7
"39284","17-11-2012",2000,14,0.434,17.58,60.75,0.867,180.6
"39285","17-11-2012",2100,14.5,0.651,15.76,69.08,0.5135,112.1
"39286","17-11-2012",2200,14,0.5903,14.35,76.25,0.6645,81.13
"39287","17-11-2012",2300,15.5,0.5642,13.97,74.67,0.3914,60.24
"39288","17-11-2012",0,14,0.5729,12.7,80.83,0.8994,80.62
"39289","18-11-2012",100,14,0.5417,12.57,78.92,1.367,70.51
"39290","18-11-2012",200,12.5,0.4427,11.86,80,1.17,62.17
"39291","18-11-2012",300,11,0.3356,11.96,76.08,1.457,70.14
"39292","18-11-2012",400,12,0.3249,10.55,80,0.8857,81.47
"39293","18-11-2012",500,10.5,0.3133,10.36,82,1.606,68.4
"39294","18-11-2012",600,7,0.2524,11.94,72.42,1.981,74.03
"39295","18-11-2012",700,12.5,0.3046,16.26,58.5,0.6599,48.2
"39296","18-11-2012",800,15,0.3133,19.08,53.5,0.9754,248.8
"39297","18-11-2012",900,14,0.3133,20.92,46.83,1.753,257.7
"39298","18-11-2012",1000,10.5,0.3133,23.57,37.83,1.506,233.4
"39299","18-11-2012",1100,16.5,0.3568,25.57,28.92,1.77,240.1
"39300","18-11-2012",1200,15.5,0.322,27.27,23.25,1.939,256.1
"39301","18-11-2012",1300,16,0.3133,28.62,19.67,2.038,261
"39302","18-11-2012",1400,14.5,0.2698,28.95,20.08,2.24,262.7
"39303","18-11-2012",1500,8.5,0.2089,29.42,18,2.002,238.6
"39304","18-11-2012",1600,11,0.2089,28.93,17.42,1.989,242.4
"39305","18-11-2012",1700,17.5,0.2089,27.98,20.42,1.97,266.1
"39306","18-11-2012",1800,13.5,0.235,26.02,28.42,1.255,256.5
"39307","18-11-2012",1900,13.5,0.2263,22.72,35.83,1.113,194.9
"39308","18-11-2012",2000,17.5,0.3568,19.88,46.25,0.4745,105.6
"39309","18-11-2012",2100,11,0.4526,18.28,51.92,0.7277,59.25
"39310","18-11-2012",2200,15,0.409,17.57,54.17,1.072,66.6
"39311","18-11-2012",2300,12.5,0.3655,16.37,57.92,0.9326,76.49
"39312","18-11-2012",0,12,0.3046,14.95,65.17,1.112,78.91
"39313","19-11-2012",100,8.5,0.2715,14.3,67.58,1.258,67.71
"39314","19-11-2012",200,8.5,0.2176,14.26,65.08,1.451,59.36
"39315","19-11-2012",300,10,0.2089,14.04,62.92,1.068,53.15
"39316","19-11-2012",400,10,0.2321,13.45,64.5,1.23,62.96
"39317","19-11-2012",500,12.5,0.2872,12.89,66.08,1.084,74.26
"39318","19-11-2012",600,10,0.5048,14.51,60.67,1.016,45.68
"39319","19-11-2012",700,12.5,0.4265,19.3,40,0.5244,63.71
"39320","19-11-2012",800,14.5,0.322,21.79,38.75,1.027,236.5
"39321","19-11-2012",900,15.5,0.3133,23.37,35.92,1.66,253.5
"39322","19-11-2012",1000,19,0.4613,25.4,32.42,1.362,224.9
"39323","19-11-2012",1100,28,0.6266,26.92,30.5,1.835,238.1
